0,1,2,3,4,query_len,query_unique,title_len,title_unique,dif,dif_unique,query_title_same_len,samelen_query_rate,samelen_title_rate,q_t_all_len,q_t_unique_len,q_t_all_word_len,q_t_diff_len,q_t_diff_q_rate,q_t_diff_t_rate,query_diff_title,query_diff_title_rate,title_diff_query,title_diff_query_rate,dice,jaccord,query_count,title_count,lcseque_lens,lcsubstr_lens,ratio,jaro,jaro_winkler,cosine_similarity_tfidf,cosine_similarity,levenshtein,Pehrson,list_dis,word_list_similarity,word2vec_query_mean,word2vec_query_max,word2vec_title_mean,word2vec_title_max,word2vec_query_title_mean,word2vec_query_title_max,jaroWinkler_jaro_mean,jaroWinkler_jaro_product,jaroWinkler_jaro_subtraction,cosine_similarity_Pehrson_mean,cosine_similarity_Pehrson_product,cosine_similarity_Pehrson_subtraction,title_tf_max,query_title_tf_max,title_idf_mean,query_title_idf_mean,title_tfidfvec_mean,title_tfidfvec_max,query_title_tfidfvec_mean,query_title_tfidfvec_max
906,21053 63740,1,66408 36 4269 11733 27 26273 20374 901 63740 27 1492 115061 885 130 3516 604,1,2,1,16,14,14,13,1,0.5,0.0625,18,16,16,15,7.5,0.9375,1,0.0625,14,0.875,0.11764706,0.0625,1,1,10,6,0.22988506,0.4067783,0.4067783,0.17,0.17,67,-0.5345225,0.17777778,0.0,,,,,,,0.4067783,0.16546859,0.0,-0.18226123,-0.09086882,0.7045225,0.125,0.1111111111111111,1.184051316278326,1.2176437556453084,0.05897442808010112,0.17314564105564498,0.06053238097537406,0.16799944321809462
1946,182 64453 52 68388,2,327 24228 68388 64453 52 72 74462 1004 409 37,0,4,1,10,7,6,6,3,0.75,0.3,14,11,11,8,2.0,0.8,1,0.1,7,0.7,0.42857143,0.27272728,1,1,13,10,0.41269842,0.6,0.6,0.47,0.47,33,-0.41833,0.37414965,0.0,,,,,,,0.6,0.36,0.0,0.025834993,-0.1966151,0.88833,0.1,0.14285714285714285,1.0,1.0640289459516976,0.05086433278027318,0.20749897499978504,0.05173221173035026,0.1983097232856051
912,2300 10 63 119820 64 117472,3,83 4612 25862 119820 61 1403 27 85 115010 6994,0,6,5,10,9,4,4,1,0.16666667,0.1,16,15,15,14,2.3333333,1.4,5,0.5,9,0.9,0.125,0.06666667,1,1,19,9,0.5205479,0.62041914,0.62041914,0.13,0.13,29,-0.8660254,0.35654762,0.0,,,,,,,0.62041914,0.3849199,0.0,-0.3680127,-0.112583295,0.9960254,0.1,0.125,1.0,1.184051316278326,0.04972383246177579,0.21236712735748536,0.05477644610932721,0.18402180738534793
1494,23008 606 2192 3874,16,12 648 1366 3874 5029 14 24 2192 20138 23 294 58 109 1010 8132 31,0,4,2,16,14,12,12,2,0.5,0.125,20,18,18,16,4.0,1.0,2,0.125,14,0.875,0.2,0.11111111,1,1,14,6,0.33333334,0.51785874,0.51785874,0.25,0.25,51,-0.6614378,0.23015873,0.0,,,,,,,0.51785874,0.2681777,0.0,-0.2057189,-0.16535945,0.9114378,0.0625,0.1,1.2041199826559248,1.2675822183679832,0.052160302510766775,0.2045212431931609,0.05442053660547256,0.18845475814853788
2080,2620 50266 154,7,63 293 477 50266 50266 870 100,0,3,2,7,5,4,3,1,0.33333334,0.14285715,10,8,8,7,2.3333333,1.0,2,0.2857143,5,0.71428573,0.22222222,0.125,3,1,11,7,0.5,0.55079365,0.55079365,0.38,0.38,20,-0.26919094,0.35555556,0.0,,,,,,,0.55079365,0.30337363,0.0,0.05540453,-0.10229255,0.6491909,0.2857142857142857,0.3,0.79492637407026,0.9403598431600422,0.041124745718262065,0.267165085363079,0.044936425563938315,0.24022796724950654
459,90589 422886,4,62 4545 27 90589 403 422886 197 1168 785 27 2 34 5001 15 8739,0,2,0,15,12,13,12,2,1.0,0.13333334,17,14,14,12,6.0,0.8,0,0.0,12,0.8,0.25,0.14285715,1,1,12,7,0.32876712,0.47723132,0.47723132,0.35,0.34,49,-0.1132277,0.23529412,0.0,,,-0.0016031843842938542,0.3023155629634857,-0.0016031843842938542,0.3023155629634857,0.47723132,0.22774974,0.0,0.113386154,-0.03849742,0.4532277,0.13333333333333333,0.11764705882352941,1.154589116508254,1.1659424937359921,0.05541440000147662,0.18781994400832322,0.05565488815613047,0.1841823296065898
1308,26572 36,6,396 36 1545 8349 2196 1848 111045 590 37 86 36 20016 11,0,2,1,13,11,11,10,1,0.5,0.07692308,15,13,13,12,6.0,0.9230769,1,0.07692308,11,0.84615386,0.14285715,0.07692308,3,1,7,3,0.22222222,0.5242424,0.5242424,0.37,0.37,48,0.0,0.19259259,0.0,,,,,,,0.5242424,0.2748301,0.0,0.185,0.0,0.37,0.15384615384615385,0.2,1.0888575193348384,1.1393896240772459,0.04985884128041379,0.21801822759190365,0.05228453388077479,0.1987018955009294
1804,93 379 1939,6,3258 704 18 19678 5878 19 379 704,0,3,2,8,6,5,4,1,0.33333334,0.125,11,9,9,8,2.6666667,1.0,2,0.25,6,0.75,0.2,0.11111111,1,1,9,5,0.4090909,0.57575756,0.57575756,0.18,0.18,25,-0.69337523,0.27272728,0.0,,,,,,,0.57575756,0.33149678,0.0,-0.2566876,-0.124807544,0.87337524,0.25,0.18181818181818182,0.8600857018970892,0.9744971305662293,0.04008417556693121,0.26588752341836647,0.041970274119011455,0.24691798631321463
2300,2038 1500 23621,9,439 36 3595 9904 4689 8827 802 27 383 2745 1992 23621 1871 41 8469 11,0,3,2,16,15,13,13,1,0.33333334,0.0625,19,18,18,17,5.6666665,1.0625,2,0.125,15,0.9375,0.10526316,0.055555556,2,1,12,6,0.2857143,0.42746723,0.42746723,0.14,0.14,57,-0.7905694,0.19172932,0.0,,,,,,,0.42746723,0.18272823,0.0,-0.32528472,-0.11067972,0.9305694,0.0625,0.10526315789473684,1.2041199826559248,1.2620297123048299,0.0554719044947761,0.18140617080788116,0.058548319793408035,0.16980619314696005
1749,6540 834 1480,1,1425 5220 14 1782 15 6540 834 1480 27 760 2805 40 1159 1272,0,3,0,14,11,11,11,3,1.0,0.21428572,17,14,14,11,3.6666667,0.78571427,0,0.0,11,0.78571427,0.3529412,0.21428572,2,1,13,13,0.3611111,0.43782595,0.43782595,0.46,0.46,46,-0.494876,0.3529412,0.0,,,,,,,0.43782595,0.19169156,0.0,-0.017437994,-0.22764297,0.954876,0.07142857142857142,0.11764705882352941,1.146128035678238,1.1659424937359921,0.05164860365815746,0.20296399778842406,0.051360096676479575,0.20535177032459617
2242,15208 7579 1622 433 9850 250449,8,8934 389 4676 220 11 1622 8868 1260 15208 1944 78349 27690 8375 27 175 15 97 25266 162,0,6,4,19,17,13,13,2,0.33333334,0.10526316,25,23,23,21,3.5,1.1052631,4,0.21052632,17,0.8947368,0.16,0.08695652,1,1,19,6,0.32478634,0.5662425,0.5662425,0.19,0.19,68,-0.77232844,0.21258298,0.0,,,,,,,0.5662425,0.32063058,0.0,-0.29116422,-0.1467424,0.96232843,0.05263157894736842,0.08,1.2787536009528289,1.3717634873099522,0.05807913876298396,0.17531746278916902,0.061925644647666075,0.15898326238470334
885,197 3794 61,6,197 8472 3772,1,3,2,3,2,0,0,1,0.33333334,0.33333334,6,5,5,4,1.3333334,1.3333334,2,0.6666667,2,0.6666667,0.33333334,0.2,1,1,6,4,0.5,0.71838576,0.83103144,0.33,0.33,8,-0.6666667,0.5,0.0,,,,,,,0.7747086,0.59700114,0.112645686,-0.16833334,-0.22000001,0.99666667,0.3333333333333333,0.3333333333333333,0.47712125471966244,0.7179452512508474,0.03102502871536965,0.3491080836721381,0.03707180072551479,0.28897920187981163
1003,7469 59 15 20 42230 844,1,22914 59 15 42230 27 7469 59 15 42230 36 18 12574 19 84 844 40 41 7830 584 22722,0,6,1,20,12,14,11,5,0.8333333,0.25,26,18,18,13,2.1666667,0.65,1,0.05,12,0.6,0.4347826,0.2777778,1,1,20,11,0.3883495,0.55628335,0.55628335,0.64,0.64,60,0.34299716,0.3846154,0.0,,,,,,,0.55628335,0.30945116,0.0,0.4914986,0.21951818,0.29700282,0.1,0.11538461538461539,1.2479070552526905,1.3020053615548763,0.053162103105001315,0.19833960683275273,0.053442857983731516,0.19880646036534919
443,12497 1981 10686 7931,12,51263 36 47 22 1075 12849 17519 39667 12497 10686 71 393 342 128 10 70,0,4,2,16,14,12,12,2,0.5,0.125,20,18,18,16,4.0,1.0,2,0.125,14,0.875,0.2,0.11111111,1,1,19,8,0.41758242,0.5384921,0.5384921,0.25,0.25,51,-0.6614378,0.2911111,0.0,,,,,,,0.5384921,0.28997374,0.0,-0.2057189,-0.16535945,0.9114378,0.0625,0.1,1.2041199826559248,1.2675822183679832,0.05354940288421535,0.1942804887927004,0.055788753098814835,0.1838810150270636
829,4724 40050 1178 8 1368,9,68784 40050 1178 726 8 1368 37,0,5,1,7,3,2,2,4,0.8,0.5714286,12,8,8,4,0.8,0.5714286,1,0.14285715,3,0.42857143,0.6666667,0.5,2,1,20,13,0.7692308,0.70025253,0.70025253,0.61,0.68,10,-0.29277003,0.7407407,1.0000000000000002,0.003552777459844947,0.34945347905158997,0.003552777459844947,0.34945347905158997,0.003552777459844947,0.34945347905158997,0.70025253,0.4903536,0.0,0.19361499,-0.19908363,0.97277004,0.14285714285714285,0.16666666666666666,0.8450980400142568,0.9286662482156343,0.04212567339419236,0.2613882888348136,0.04396268449120408,0.2438692913050546
275,26112 60379,1,123358 95235 84058 159694 69936 60048 593 130496 67115 64643 2243 60379 88 26112,0,2,0,14,12,12,12,2,1.0,0.14285715,16,14,14,12,6.0,0.85714287,0,0.0,12,0.85714287,0.25,0.14285715,1,1,11,6,0.24175824,0.40126264,0.40126264,0.38,0.38,69,-0.494876,0.2,0.0,,,,,,,0.40126264,0.16101171,0.0,-0.057438,-0.18805288,0.874876,0.07142857142857142,0.125,1.146128035678238,1.1611156975610704,0.05781325609656524,0.17236757367577735,0.057943698526312135,0.17035307222217694
1993,83 3297,7,83 8 3297 15420 37 238 125 18541 1864 47 17 825 27 81 3297 27 56 40214 40 183,0,2,0,20,16,18,16,2,1.0,0.1,22,18,18,16,8.0,0.8,0,0.0,16,0.8,0.2,0.11111111,1,1,7,5,0.16666667,0.6969697,0.7878788,0.44,0.43,70,0.4375,0.18181819,0.0,,,0.003552777459844947,0.34945347905158997,0.003552777459844947,0.34945347905158997,0.74242425,0.54912764,0.09090912,0.43375,0.188125,0.007499993,0.1,0.13636363636363635,1.2675822183679832,1.2824681671528937,0.05312780825540178,0.20396502633694324,0.05287826496658928,0.20210029210446545
962,97097 3151 40927,9,53411 36 40927 7057 925 265 1586 97097 3151 57 27 22456 164 9488 31,0,3,0,15,12,12,12,3,1.0,0.2,18,15,15,12,4.0,0.8,0,0.0,12,0.8,0.33333334,0.2,2,1,13,11,0.31325302,0.50217664,0.50217664,0.45,0.45,54,-0.494876,0.2857143,0.0,,,,,,,0.50217664,0.25218138,0.0,-0.022438005,-0.22269419,0.94487596,0.06666666666666667,0.1111111111111111,1.1760912590556813,1.19506650597051,0.053596795309925616,0.19057752327345984,0.053352550961376394,0.18930866547779615
1817,15032 874 15 3514 313 16 95,2,874 3996 44771 36 15032 313 1111 421 21120 27 1962 614 11298,1,7,4,13,10,6,6,3,0.42857143,0.23076923,20,17,17,14,2.0,1.0769231,4,0.30769232,10,0.7692308,0.3,0.1764706,2,1,17,6,0.3908046,0.5584656,0.5584656,0.31,0.31,43,-0.66299355,0.35714287,0.0,,,,,,,0.5584656,0.31188384,0.0,-0.17649677,-0.205528,0.97299355,0.07692307692307693,0.1,1.1139433523068367,1.2479070552526905,0.05199487915603753,0.20615552167532103,0.055393882954674595,0.1905688170933462
1386,4993 590 737 23979,3,839 4993 17651 531 155546 27 38520 11690 1968 23483 27 4401 462 29787 1708,0,4,3,15,13,11,10,1,0.25,0.06666667,19,17,17,16,4.0,1.0666667,3,0.2,13,0.8666667,0.11111111,0.05882353,1,1,15,5,0.32608697,0.5123874,0.5123874,0.12,0.12,59,-0.7453784,0.2631579,0.0,,,,,,,0.5123874,0.26254085,0.0,-0.3126892,-0.089445405,0.8653784,0.13333333333333333,0.10526315789473684,1.154589116508254,1.2433383073453017,0.058534310673659454,0.17096782982473846,0.0610752689956432,0.16217068021047226
1935,8 71985 4322 2839,4,47 22 29 1160 18776 15 93 143 27 1160 333 15 18776 2839 120 27 34 34 40 175,0,4,3,20,14,16,11,1,0.25,0.05,24,18,18,17,4.25,0.85,3,0.15,14,0.7,0.10526316,0.055555556,1,1,13,5,0.2826087,0.51780796,0.51780796,0.11,0.09,62,-0.7002186,0.20634921,0.0,0.003552777459844947,0.34945347905158997,,,0.003552777459844947,0.34945347905158997,0.51780796,0.2681251,0.0,-0.30510932,-0.06301968,0.7902186,0.1,0.08333333333333333,1.2006866637759874,1.2798679098236123,0.05116538722066297,0.21241065306626405,0.05452279691520256,0.19649009851388444
615,39032 15 32413 135,6,39032 34 15 5276,0,4,2,4,2,0,0,2,0.5,0.5,8,6,6,4,1.0,1.0,2,0.5,2,0.5,0.5,0.33333334,2,1,11,6,0.64705884,0.8009259,0.9203704,0.5,0.5,10,-0.5,0.5928571,0.0,,,,,,,0.86064816,0.7371485,0.11944449,0.0,-0.25,1.0,0.25,0.25,0.6020599913279624,0.8027466551039498,0.03591354166819218,0.33066408867285396,0.03945196527588801,0.29062999411056023
1182,1394 2614 10209 6154,2,11759 742 42682 27 1394 15 42670 40 183 5420 42670 52 27 86 40 102665 880 15949 6154,1,4,2,19,14,15,12,2,0.5,0.10526316,23,18,18,16,4.0,0.84210527,2,0.10526316,14,0.7368421,0.2,0.11111111,1,1,20,6,0.3846154,0.5280754,0.57526785,0.2,0.2,64,-0.5665927,0.25999123,0.0,,,,,,,0.5516716,0.3037848,0.047192454,-0.18329635,-0.11331854,0.7665927,0.10526315789473684,0.08695652173913043,1.2223104767658324,1.278108392777598,0.05516093966357372,0.19061707453793666,0.05587178335178197,0.18453387325114617
2136,8891 2968 15 1004 19385,8,8891 18 2968 15 1004 19 5064 10444 18 422 17 81 265 19 27 1579 45 999 11,0,5,1,19,13,14,12,4,0.8,0.21052632,24,18,18,14,2.8,0.7368421,1,0.05263158,13,0.68421054,0.36363637,0.22222222,2,1,22,16,0.4631579,0.64796513,0.8239826,0.37,0.37,50,-0.39186206,0.3809524,0.0,,,,,,,0.73597383,0.533912,0.17601746,-0.01093103,-0.14498897,0.76186204,0.10526315789473684,0.08333333333333333,1.2433383073453017,1.2798679098236123,0.051982209808945835,0.20007648734024705,0.053745160813449246,0.19013849278214395
1321,139 3653 155 34464 15 83847 6354 184 9419 36 17 462 27 11613 17 38534 4587 5451 140,2,3653 155 34464 11 83847 13931 15 2294 36 200 93 199 180 27 17 25 950 39 3204 34 1801,0,19,10,21,13,2,3,8,0.42105263,0.3809524,40,31,31,23,1.2105263,1.0952381,10,0.47619048,13,0.61904764,0.41025642,0.2580645,2,1,51,16,0.61077845,0.7169532,0.7169532,0.43,0.43,45,-0.48626453,0.52492064,0.0,,,,,,,0.7169532,0.51402193,0.0,-0.02813226,-0.20909375,0.91626453,0.047619047619047616,0.075,1.3222192947339193,1.518694467961268,0.056124771224505716,0.18524366290393926,0.0642525475896911,0.15566729187645684
1150,1279 28779 96383,14,28779 96383 33 1279 10499 2696 22601 59 1658 2696 12942,0,3,0,11,7,8,7,3,1.0,0.27272728,14,10,10,7,2.3333333,0.6363636,0,0.0,7,0.6363636,0.46153846,0.3,3,1,11,11,0.30985916,0.5419289,0.5419289,0.48,0.48,45,-0.2182179,0.2857143,0.0,,,,,,,0.5419289,0.29368693,0.0,0.13089105,-0.10474458,0.69821787,0.18181818181818182,0.14285714285714285,1.011289685591827,1.0257160374126455,0.0503616117978206,0.20340452728958708,0.05013921966852308,0.20375753426959525
759,9623 15 13940,1,37733 4860 13940 20502 1601 616 3 178 27 12 1140 16 5148 30,0,3,2,14,13,11,11,1,0.33333334,0.071428575,17,16,16,15,5.0,1.0714285,2,0.14285715,13,0.9285714,0.11764706,0.0625,1,1,9,6,0.25,0.46680188,0.46680188,0.16,0.15,50,-0.7867958,0.18431373,0.0,,,0.001242185477167368,0.34857121109962463,0.001242185477167368,0.34857121109962463,0.46680188,0.217904,0.0,-0.31839788,-0.11801937,0.93679583,0.07142857142857142,0.11764705882352941,1.146128035678238,1.211634546649275,0.05144215121501922,0.21023637735338743,0.05381584490061023,0.1967930727418893
1767,14545 402 6044 4346 11752 3384,2,14545 6044 4346 11752 5263 13847 10263 114426 11 808 1688 7143,1,6,2,12,8,6,6,4,0.6666667,0.33333334,18,14,14,10,1.6666666,0.8333333,2,0.16666667,8,0.6666667,0.44444445,0.2857143,1,1,26,17,0.5652174,0.696527,0.8786108,0.47,0.47,40,-0.47140452,0.5185185,0.0,,,,,,,0.7875689,0.61197615,0.18208379,-0.0007022619,-0.22156012,0.9414045,0.08333333333333333,0.1111111111111111,1.0791812460476249,1.1692639349135974,0.05279031019852787,0.19771184058836413,0.05403840029220817,0.1904026703960822
1160,18158 962 4672 3028 6381,5,278 15 18158 962 4672 27 508 14696 2708,0,5,2,9,6,4,4,3,0.6,0.33333334,14,11,11,8,1.6,0.8888889,2,0.22222222,6,0.6666667,0.42857143,0.27272728,1,1,20,15,0.63492066,0.6678322,0.6678322,0.45,0.45,21,-0.5163978,0.54591835,0.0,,,,,,,0.6678322,0.44599983,0.0,-0.033198893,-0.23237899,0.96639776,0.1111111111111111,0.14285714285714285,0.9542425094393248,1.0640289459516976,0.043256368548096995,0.24664065408032876,0.048315453580522784,0.21911838585520504
1087,3914 1641 1357,6,3914 97 15179 13036 27 9 85122 1541 1641 27 726 8 92 82 28924 37,0,3,1,16,13,13,12,2,0.6666667,0.125,19,16,16,14,4.6666665,0.875,1,0.0625,13,0.8125,0.22222222,0.125,1,1,13,6,0.33333334,0.5843254,0.7921627,0.29,0.27,52,-0.4529108,0.28070176,0.0,,,0.0004819441819563508,0.24255910515785217,0.0004819441819563508,0.24255910515785217,0.68824404,0.46288076,0.20783734,-0.0914554,-0.122285925,0.7229108,0.125,0.10526315789473684,1.184051316278326,1.2223104767658324,0.052601792693558025,0.20003833946513835,0.05339858047930866,0.195399186044216
1285,48726 417 1649,3,37215 220220 1649 69319 1254 2346 88 68 71 60264 56548 27 28419 17758 70,0,3,2,15,14,12,12,1,0.33333334,0.06666667,18,17,17,16,5.3333335,1.0666667,2,0.13333334,14,0.93333334,0.11111111,0.05882353,1,1,11,5,0.25581396,0.55224866,0.55224866,0.15,0.15,61,-0.7888106,0.15555556,0.0,,,,,,,0.55224866,0.30497858,0.0,-0.31940532,-0.1183216,0.9388106,0.06666666666666667,0.1111111111111111,1.1760912590556813,1.2375648582995424,0.05780457225842986,0.1794293368728194,0.058846912864684416,0.1743029452548395
2003,601 49439 1171 21322 11604,7,8752 9428 122 9418 27 4104 258572 532 107273 185 78 78 13449 13783 27 16606 29438 10925 3933 32578 11,0,5,5,21,19,16,14,0,0.0,0.0,26,24,24,24,4.8,1.1428572,5,0.23809524,19,0.9047619,0.0,0.0,1,1,19,3,0.2992126,0.46032885,0.46032885,0.0,0.0,83,-0.85433644,0.18070818,0.0,,,,,,,0.46032885,0.21190265,0.0,-0.42716822,-0.0,0.85433644,0.09523809523809523,0.07692307692307693,1.2905319267692896,1.3898875149988195,0.06051630822166528,0.16554928778766273,0.06290301551856996,0.1594250296643379
1290,299161 484795,11,27782 136443 4042 88 270543 2578 502 156,1,2,2,8,8,6,6,0,0.0,0.0,10,10,10,10,5.0,1.25,2,0.25,8,1.0,0.0,0.0,1,1,9,2,0.33962265,0.45210624,0.5068956,0.0,0.0,31,-1.0,0.14666666,0.0,,,,,,,0.47950092,0.22917067,0.054789364,-0.5,-0.0,1.0,0.125,0.1,0.9030899869919435,1.0,0.04586079777798286,0.22455223673380098,0.05281837887271504,0.18688587610110918
478,2224 15 660 130 191 6893 102 803 295,5,295 18 2224 15 660 130 191 19 27 326 58 41 803 15 719 704,0,9,2,16,8,7,6,7,0.7777778,0.4375,25,17,17,10,1.1111112,0.625,2,0.125,8,0.5,0.5833333,0.4117647,1,1,30,20,0.6451613,0.7097048,0.73873436,0.63,0.63,29,-0.13333334,0.5706667,0.0,,,,,,,0.72421956,0.52428335,0.029029548,0.24833333,-0.08400001,0.7633333,0.125,0.12,1.184051316278326,1.263628171689476,0.051541698074001864,0.21389466805595034,0.05425032633306761,0.19662593757484137
1032,8960 46 61,13,609 1093 978 36 635 8960 15 3041 727 16 17288 30 37 8960 225 14516 105 11,0,3,2,18,16,15,14,1,0.33333334,0.055555556,21,19,19,18,6.0,1.0,2,0.11111111,16,0.8888889,0.1,0.05263158,2,1,10,5,0.24096386,0.4218417,0.4218417,0.26,0.26,63,-0.3086067,0.19727892,0.0,,,,,,,0.4218417,0.17795043,0.0,-0.024303362,-0.080237746,0.56860673,0.1111111111111111,0.14285714285714285,1.2375648582995424,1.297107649748674,0.054079103541176864,0.1938127882514094,0.05533838438844869,0.18698662924571186
1712,2496 4510 1798 10269,1,1798 15 21887 10269 108 31 1055 37 25282 292 27 9012 16 230 15 24840 262,1,4,2,17,14,13,12,2,0.5,0.11764706,21,18,18,16,4.0,0.9411765,2,0.11764706,14,0.8235294,0.2,0.11111111,1,1,14,6,0.3043478,0.5074074,0.5074074,0.23,0.23,58,-0.5873785,0.19312169,0.0,,,,,,,0.5074074,0.2574623,0.0,-0.17868924,-0.13509706,0.8173785,0.11764705882352941,0.09523809523809523,1.211634546649275,1.2720476287899225,0.05559767861060055,0.18597103619134958,0.057785077743841895,0.17416072368975158
233,1090 10417 1931 204,2,225 10417 1931 14 2510 17074 97 22234 27 930 3808 1090 22924 27771 34 1484 4456 6413 31,1,4,1,19,16,15,15,3,0.75,0.15789473,23,20,20,17,4.25,0.8947368,1,0.05263158,16,0.84210527,0.26086956,0.15,1,1,16,12,0.3018868,0.5190878,0.5190878,0.34,0.34,71,-0.45883146,0.22360249,0.0,,,,,,,0.5190878,0.26945212,0.0,-0.059415728,-0.1560027,0.79883146,0.05263157894736842,0.08695652173913043,1.2787536009528289,1.3165733366679957,0.05711781053901921,0.1761822132936011,0.057335629433173704,0.17478332039431868
1681,10930 653 328 3176 3647,1,10930 653 3647 28319,0,5,2,4,1,1,1,3,0.6,0.75,9,6,6,3,0.6,0.75,2,0.5,1,0.25,0.6666667,0.5,3,1,15,11,0.6976744,0.8551869,1.0,0.67,0.67,11,-0.31622776,0.6666667,0.0,,,,,,,0.92759347,0.8551869,0.14481312,0.17688613,-0.21187261,0.98622775,0.25,0.2222222222222222,0.6020599913279624,0.8037275116073342,0.039381464570201814,0.278167073337459,0.043200340411443744,0.24806419706274327
409,1923 9614 3643 30,9,11836 9614 10312 90143 80 27 670 9614 25 64 1923 146 1894,0,4,2,13,10,9,8,2,0.5,0.15384616,17,14,14,12,3.0,0.9230769,2,0.15384616,10,0.7692308,0.25,0.14285715,1,1,14,6,0.3783784,0.54685736,0.5921716,0.39,0.39,43,-0.2469324,0.2875817,0.0,,,,,,,0.5695145,0.3238334,0.045314252,0.07153379,-0.096303634,0.6369324,0.15384615384615385,0.17647058823529413,1.0888575193348384,1.1748666892080137,0.05097428706939584,0.2056295292762999,0.05177193920223534,0.2031920622272458
1332,12833 12041,3,4807 15 12833 12041 282 3848 47953 1075 27 32 3092 25 175,1,2,0,13,11,11,11,2,1.0,0.15384616,15,13,13,11,5.5,0.84615386,0,0.0,11,0.84615386,0.26666668,0.15384616,1,1,11,11,0.32352942,0.4673426,0.4673426,0.39,0.39,46,-0.494876,0.26666668,0.0,,,,,,,0.4673426,0.21840909,0.0,-0.052438006,-0.19300163,0.884876,0.07692307692307693,0.13333333333333333,1.1139433523068367,1.1297789520304535,0.049768595586316904,0.20487013744203544,0.049567373075585,0.20511925796469374
2237,26943 6 8704 15 53 1495,1,2848 6 10545 15 583 53 27 120,1,6,3,8,5,2,2,3,0.5,0.375,14,11,11,8,1.3333334,1.0,3,0.375,5,0.625,0.42857143,0.27272728,1,1,15,5,0.5769231,0.63785756,0.6740718,0.34,0.43,17,-0.559017,0.5963719,1.0,0.006066314876079559,0.37685567140579224,0.006066314876079559,0.37685567140579224,0.006066314876079559,0.37685567140579224,0.6559647,0.42996177,0.036214232,-0.0645085,-0.24037732,0.989017,0.125,0.14285714285714285,0.9030899869919435,1.0640289459516976,0.04149340849262828,0.27059604708834134,0.049036478788822696,0.21020012821308579
2104,13 37504 13 326 41 6589 15 1315,3,13 201 258 326 102091 2724 27 38 4173 39269 15 3240 37,0,8,4,13,10,5,6,3,0.375,0.23076923,21,17,17,14,1.75,1.0769231,4,0.30769232,10,0.7692308,0.3,0.1764706,1,1,20,5,0.47058824,0.6284349,0.7399044,0.35,0.35,37,-0.4848952,0.46137565,0.0,,,,,,,0.68416965,0.46498173,0.11146951,-0.0674476,-0.16971332,0.8348952,0.07692307692307693,0.14285714285714285,1.1139433523068367,1.258738044966412,0.050329790494232626,0.22011398317073044,0.05380628107789578,0.195715383389555
911,391285 20570,3,891 1045 15 391285 20570 27 9253 5004 59861 34 27 54 66 406 73 15 73603 2334,1,2,0,18,14,16,14,2,1.0,0.11111111,20,16,16,14,7.0,0.7777778,0,0.0,14,0.7777778,0.22222222,0.125,1,1,12,12,0.27272728,0.41562238,0.41562238,0.3,0.3,64,-0.14285715,0.2,0.0,,,,,,,0.41562238,0.17274196,0.0,0.07857143,-0.042857148,0.44285715,0.1111111111111111,0.1,1.2176437556453084,1.225772496747986,0.05704412000413268,0.17881826083824157,0.057257411270779164,0.17698501805164893
1415,10455 14860 28466 55 14 692 30,1,10455 14860 2345 42 41 28466 30 37,1,7,3,8,4,1,1,4,0.5714286,0.5,15,11,11,7,1.0,0.875,3,0.375,4,0.5,0.53333336,0.36363637,1,1,22,13,0.6875,0.8363108,1.0,0.53,0.53,14,-0.46291006,0.55925924,0.0,,,,,,,0.91815543,0.8363108,0.1636892,0.033544958,-0.24534231,0.99291,0.125,0.13333333333333333,0.9030899869919435,1.066625806086961,0.04407093271181648,0.2407468496348665,0.0474025717012956,0.2172627957398967
652,471 36804,2,18 36804 19 17 1087 29 471 36883 11,0,2,0,9,7,7,7,2,1.0,0.22222222,11,9,9,7,3.5,0.7777778,0,0.0,7,0.7777778,0.36363637,0.22222222,1,1,7,7,0.3181818,0.56402117,0.56402117,0.47,0.47,28,-0.494876,0.29090908,0.0,,,,,,,0.56402117,0.31811988,0.0,-0.012437999,-0.23259172,0.964876,0.1111111111111111,0.18181818181818182,0.9542425094393248,0.9744971305662293,0.04329303955910329,0.252264007197183,0.04312930925487331,0.25275240265361165
159,35401 1165,7,93 20203 1165 3427 1165 1165 342,0,2,1,7,4,5,3,1,0.5,0.14285715,9,6,6,5,2.5,0.71428573,1,0.14285715,4,0.5714286,0.2857143,0.16666667,2,1,9,5,0.42857143,0.56815475,0.56815475,0.59,0.59,23,0.26261288,0.32098764,0.0,,,,,,,0.56815475,0.32279983,0.0,0.42630643,0.15494159,0.3273871,0.42857142857142855,0.4444444444444444,0.7496737890703244,0.8538991775513312,0.0364438468504917,0.3324862560775022,0.040547328051758924,0.2750807374169479
1731,1364 42132 697 1395 60,4,60 127 1364 15919 6 979 127 27 7098 1943 625 2297 7077 27 3244 165 1602 26505,1,5,3,18,14,13,11,2,0.4,0.11111111,23,19,19,17,3.4,0.9444444,3,0.16666667,14,0.7777778,0.1904762,0.10526316,1,1,18,5,0.36363637,0.56361234,0.56361234,0.2,0.19,59,-0.6410478,0.28778467,0.0,,,0.006066314876079559,0.37685567140579224,0.006066314876079559,0.37685567140579224,0.56361234,0.31765887,0.0,-0.22552389,-0.121799074,0.8310478,0.1111111111111111,0.08695652173913043,1.2176437556453084,1.2983531000883337,0.05555033973774218,0.1873674443861524,0.05824825834261358,0.17453906108307304
